Date,Utilization of Refinery in %,Production,Demand,Contract 1 FP,Global Sale (in millions),Last Day's Price,Price
12/23/2016,91,4516.18,4334.96,53.02,0.904920529,53.02,50.4
12/27/2016,91.25,4514.068,4349.654,53.9,1.000437573,53.46000076,53.90000153
12/28/2016,91.5,4511.956,4364.348,54.06,1.095954616,53.90000153,54.06000137
12/29/2016,91.75,4509.844,4379.042,53.77,1.19147166,54.06000137,53.77000046
12/30/2016,92,4507.732,4393.736,53.72,1.286988703,53.77000046,53.72000122
1/1/2017,92.32,4505.62,4408.43,53.025,1.382505747,53.74500084,53.02500153
1/3/2017,92.64,4506.069407,4408.508379,52.33,1.386091598,53.72000122,52.33000183
1/4/2017,92.96,4506.518814,4408.586759,53.26,1.389677449,52.33000183,53.25999832
1/5/2017,93.28,4506.968221,4408.665138,53.76,1.3932633,53.25999832,53.75999832
1/6/2017,93.6,4507.417628,4408.743518,53.99,1.396849151,53.75999832,53.99000168
1/9/2017,93.02,4507.867036,4408.821897,51.96,1.400435002,53.99000168,51.95999908
1/10/2017,92.44,4508.316443,4408.900277,50.82,1.404020853,51.95999908,50.81999969
1/11/2017,91.86,4508.76585,4408.978656,52.25,1.407606704,50.81999969,52.25
1/12/2017,91.28,4509.215257,4409.057036,53.01,1.411192555,52.25,53.00999832
1/13/2017,90.7,4509.664664,4409.135415,52.37,1.414778406,53.00999832,52.36999893
1/17/2017,90.1,4510.114071,4409.213794,52.48,1.418364256,52.36999893,52.47999954
1/18/2017,89.5,4510.563478,4409.292174,51.08,1.421950107,52.47999954,51.08000183
1/19/2017,88.9,4511.012885,4409.370553,51.37,1.425535958,51.08000183,51.36999893
1/20/2017,88.3,4511.462292,4409.448933,52.42,1.429121809,51.36999893,52.41999817
1/23/2017,88.28,4511.9117,4409.527312,52.75,1.43270766,52.41999817,52.75
1/24/2017,88.26,4512.361107,4409.605692,53.18,1.436293511,52.75,53.18000031
1/25/2017,88.24,4512.810514,4409.684071,52.75,1.439879362,53.18000031,52.75
1/26/2017,88.22,4513.259921,4409.762451,53.78,1.443465213,52.75,53.77999878
1/27/2017,88.2,4513.709328,4409.84083,53.17,1.447051064,53.77999878,53.16999817
1/30/2017,88.1,4514.158735,4409.919209,52.63,1.450636915,53.16999817,52.63000107
1/31/2017,88,4514.608142,4409.997589,52.81,1.454222766,52.63000107,52.81000137
2/1/2017,87.9,4515.057549,4410.075968,53.88,1.457808617,52.81000137,53.88000107
2/2/2017,87.8,4515.506957,4410.154348,53.54,1.461394468,53.88000107,53.54000092
2/3/2017,87.7,4515.956364,4410.232727,53.83,1.464980319,53.54000092,53.83000183
2/6/2017,87.24,4516.405771,4410.311107,53.01,1.46856617,53.83000183,53.00999832
2/7/2017,86.78,4516.855178,4410.389486,52.17,1.472152021,53.00999832,52.16999817
2/8/2017,86.32,4517.304585,4410.467866,52.34,1.475737872,52.16999817,52.34000015
2/9/2017,85.86,4517.753992,4410.546245,53,1.479323723,52.34000015,53
2/10/2017,85.4,4518.203399,4410.624625,53.86,1.482909573,53,53.86000061
2/13/2017,85.18,4518.652806,4410.703004,52.93,1.486495424,53.86000061,52.93000031
2/14/2017,84.96,4519.102213,4410.781383,53.2,1.490081275,52.93000031,53.20000076
2/15/2017,84.74,4519.551621,4410.859763,53.11,1.493667126,53.20000076,53.11000061
2/16/2017,84.52,4520.001028,4410.938142,53.36,1.497252977,53.11000061,53.36000061
2/17/2017,84.3,4520.450435,4411.016522,53.4,1.500838828,53.36000061,53.40000153
2/21/2017,84.725,4520.899842,4411.094901,54.06,1.504424679,53.40000153,54.06000137
2/22/2017,85.15,4521.349249,4411.173281,53.59,1.50801053,54.06000137,53.59000015
2/23/2017,85.575,4521.798656,4411.25166,54.45,1.511596381,53.59000015,54.45000076
2/24/2017,86,4522.248063,4411.33004,53.99,1.515182232,54.45000076,53.99000168
2/27/2017,85.98,4522.69747,4411.408419,54.05,1.518768083,53.99000168,54.04999924
2/28/2017,85.96,4523.146877,4411.486798,54.01,1.522353934,54.04999924,54.00999832
3/1/2017,85.94,4523.596285,4411.565178,53.83,1.525939785,54.00999832,53.83000183
3/2/2017,85.92,4524.045692,4411.643557,52.61,1.529525636,53.83000183,52.61000061
3/3/2017,85.9,4524.495099,4411.721937,53.33,1.533111487,52.61000061,53.33000183
3/6/2017,85.74,4524.944506,4411.800316,53.2,1.536697338,53.33000183,53.20000076
3/7/2017,85.58,4525.393913,4411.878696,53.14,1.540283189,53.20000076,53.13999939
3/8/2017,85.42,4525.84332,4411.957075,50.28,1.54386904,53.13999939,50.27999878
3/9/2017,85.26,4526.292727,4412.035455,49.28,1.54745489,50.27999878,49.27999878
3/10/2017,85.1,4526.742134,4412.113834,48.49,1.551040741,49.27999878,48.49000168
3/13/2017,85.56,4527.191542,4412.192213,48.4,1.554626592,48.49000168,48.40000153
3/14/2017,86.02,4527.640949,4412.270593,47.72,1.558212443,48.40000153,47.72000122
3/15/2017,86.48,4528.090356,4412.348972,48.86,1.561798294,47.72000122,48.86000061
3/16/2017,86.94,4528.539763,4412.427352,48.75,1.565384145,48.86000061,48.75
3/17/2017,87.4,4528.98917,4412.505731,48.78,1.568969996,48.75,48.77999878
3/20/2017,87.78,4529.438577,4412.584111,48.22,1.572555847,48.77999878,48.22000122
3/21/2017,88.16,4529.887984,4412.66249,47.34,1.576141698,48.22000122,47.34000015
3/22/2017,88.54,4530.337391,4412.74087,48.04,1.579727549,47.34000015,48.04000092
3/23/2017,88.92,4530.786798,4412.819249,47.7,1.5833134,48.04000092,47.70000076
3/24/2017,89.3,4531.236206,4412.897628,47.97,1.586899251,47.70000076,47.97000122
3/27/2017,89.6,4531.685613,4412.976008,47.73,1.590485102,47.97000122,47.72999954
3/28/2017,89.9,4532.13502,4413.054387,48.37,1.594070953,47.72999954,48.36999893
3/29/2017,90.2,4532.584427,4413.132767,49.51,1.597656804,48.36999893,49.50999832
3/30/2017,90.5,4533.033834,4413.211146,50.35,1.601242655,49.50999832,50.34999847
3/31/2017,90.8,4533.483241,4413.289526,50.6,1.604828506,50.34999847,50.59999847
4/3/2017,90.84,4533.932648,4413.367905,50.24,1.608414357,50.59999847,50.24000168
4/4/2017,90.88,4534.382055,4413.446285,51.03,1.612000207,50.24000168,51.02999878
4/5/2017,90.92,4534.831462,4413.524664,51.15,1.615586058,51.02999878,51.15000153
4/6/2017,90.96,4535.28087,4413.603043,51.7,1.619171909,51.15000153,51.70000076
4/7/2017,91,4535.730277,4413.681423,52.24,1.62275776,51.70000076,52.24000168
4/10/2017,91.38,4536.179684,4413.759802,53.08,1.626343611,52.24000168,53.08000183
4/11/2017,91.76,4536.629091,4413.838182,53.4,1.629929462,53.08000183,53.40000153
4/12/2017,92.14,4537.078498,4413.916561,53.11,1.633515313,53.40000153,53.11000061
4/13/2017,92.52,4537.527905,4413.994941,53.18,1.637101164,53.11000061,53.18000031
4/14/2017,92.9,4537.977312,4414.07332,52.915,1.640687015,53.18000031,52.91500092
4/17/2017,93.14,4538.426719,4414.1517,52.65,1.644272866,52.91500092,52.65000153
4/18/2017,93.38,4538.876126,4414.230079,52.41,1.647858717,52.65000153,52.40999985
4/19/2017,93.62,4539.325534,4414.308458,50.44,1.651444568,52.40999985,50.43999863
4/20/2017,93.86,4539.774941,4414.386838,50.27,1.655030419,50.43999863,50.27000046
4/21/2017,94.1,4540.224348,4414.465217,49.62,1.65861627,50.27000046,49.61999893
4/24/2017,93.94,4540.673755,4414.543597,49.23,1.662202121,49.61999893,49.22999954
4/25/2017,93.78,4541.123162,4414.621976,49.56,1.665787972,49.22999954,49.56000137
4/26/2017,93.62,4541.572569,4414.700356,49.62,1.669373823,49.56000137,49.61999893
4/27/2017,93.46,4542.021976,4414.778735,48.97,1.672959674,49.61999893,48.97000122
4/28/2017,93.3,4542.471383,4414.857115,49.33,1.676545524,48.97000122,49.33000183
5/1/2017,92.94,4542.920791,4414.935494,48.84,1.680131375,49.33000183,48.84000015
5/2/2017,92.58,4543.370198,4415.013874,47.66,1.683717226,48.84000015,47.65999985
5/3/2017,92.22,4543.819605,4415.092253,47.82,1.687303077,47.65999985,47.81999969
5/4/2017,91.86,4544.269012,4415.170632,45.52,1.690888928,47.81999969,45.52000046
5/5/2017,91.5,4544.718419,4415.249012,46.22,1.694474779,45.52000046,46.22000122
5/8/2017,91.88,4545.167826,4415.327391,46.43,1.69806063,46.22000122,46.43000031
5/9/2017,92.26,4545.617233,4415.405771,45.88,1.701646481,46.43000031,45.88000107
5/10/2017,92.64,4546.06664,4415.48415,47.33,1.705232332,45.88000107,47.33000183
5/11/2017,93.02,4546.516047,4415.56253,47.83,1.708818183,47.33000183,47.83000183
5/12/2017,93.4,4546.965455,4415.640909,47.84,1.712404034,47.83000183,47.84000015
5/15/2017,93.42,4547.414862,4415.719289,48.85,1.715989885,47.84000015,48.84999847
5/16/2017,93.44,4547.864269,4415.797668,48.66,1.719575736,48.84999847,48.65999985
5/17/2017,93.46,4548.313676,4415.876047,49.07,1.723161587,48.65999985,49.06999969
5/18/2017,93.48,4548.763083,4415.954427,49.35,1.726747438,49.06999969,49.34999847
5/19/2017,93.5,4549.21249,4416.032806,50.33,1.730333289,49.34999847,50.33000183
5/22/2017,93.8,4549.661897,4416.111186,50.73,1.73391914,50.33000183,50.72999954
5/23/2017,94.1,4550.111304,4416.189565,51.47,1.737504991,50.72999954,51.47000122
5/24/2017,94.4,4550.560711,4416.267945,51.36,1.741090841,51.47000122,51.36000061
5/25/2017,94.7,4551.010119,4416.346324,48.9,1.744676692,51.36000061,48.90000153
5/26/2017,95,4551.459526,4416.424704,49.8,1.748262543,48.90000153,49.79999924
5/30/2017,94.775,4551.908933,4416.503083,49.66,1.751848394,49.79999924,49.65999985
5/31/2017,94.55,4552.35834,4416.581462,48.32,1.755434245,49.65999985,48.31999969
6/1/2017,94.325,4552.807747,4416.659842,48.36,1.759020096,48.31999969,48.36000061
6/2/2017,94.1,4553.257154,4416.738221,47.66,1.762605947,48.36000061,47.65999985
6/5/2017,94.16,4553.706561,4416.816601,47.4,1.766191798,47.65999985,47.40000153
6/6/2017,94.22,4554.155968,4416.89498,48.19,1.769777649,47.40000153,48.18999863
6/7/2017,94.28,4554.605375,4416.97336,45.72,1.7733635,48.18999863,45.72000122
6/8/2017,94.34,4555.054783,4417.051739,45.64,1.776949351,45.72000122,45.63999939
6/9/2017,94.4,4555.50419,4417.130119,45.83,1.780535202,45.63999939,45.83000183
6/12/2017,94.32,4555.953597,4417.208498,46.08,1.784121053,45.83000183,46.08000183
6/13/2017,94.24,4556.403004,4417.286877,46.46,1.787706904,46.08000183,46.45999908
6/14/2017,94.16,4556.852411,4417.365257,44.73,1.791292755,46.45999908,44.72999954
6/15/2017,94.08,4557.301818,4417.443636,44.46,1.794878606,44.72999954,44.45999908
6/16/2017,94,4557.751225,4417.522016,44.74,1.798464457,44.45999908,44.74000168
6/19/2017,93.7,4558.200632,4417.600395,44.2,1.802050308,44.74000168,44.20000076
6/20/2017,93.4,4558.65004,4417.678775,43.23,1.805636158,44.20000076,43.22999954
6/21/2017,93.1,4559.099447,4417.757154,42.53,1.809222009,43.22999954,42.52999878
6/22/2017,92.8,4559.548854,4417.835534,42.74,1.81280786,42.52999878,42.74000168
6/23/2017,92.5,4559.998261,4417.913913,43.01,1.816393711,42.74000168,43.00999832
6/26/2017,92.72,4560.447668,4417.992292,43.38,1.819979562,43.00999832,43.38000107
6/27/2017,92.94,4560.897075,4418.070672,44.24,1.823565413,43.38000107,44.24000168
6/28/2017,93.16,4561.346482,4418.149051,44.74,1.827151264,44.24000168,44.74000168
6/29/2017,93.38,4561.795889,4418.227431,44.93,1.830737115,44.74000168,44.93000031
6/30/2017,93.6,4562.245296,4418.30581,46.04,1.834322966,44.93000031,46.04000092
7/3/2017,93.825,4562.694704,4418.38419,47.07,1.837908817,46.04000092,47.06999969
7/5/2017,94.05,4563.144111,4418.462569,45.13,1.841494668,47.06999969,45.13000107
7/6/2017,94.275,4563.593518,4418.540949,45.52,1.845080519,45.13000107,45.52000046
7/7/2017,94.5,4564.042925,4418.619328,44.23,1.84866637,45.52000046,44.22999954
7/10/2017,94.4,4564.492332,4418.697708,44.4,1.852252221,44.22999954,44.40000153
7/11/2017,94.3,4564.941739,4418.776087,45.04,1.855838072,44.40000153,45.04000092
7/12/2017,94.2,4565.391146,4418.854466,45.49,1.859423923,45.04000092,45.49000168
7/13/2017,94.1,4565.840553,4418.932846,46.08,1.863009774,45.49000168,46.08000183
7/14/2017,94,4566.28996,4419.011225,46.54,1.866595625,46.08000183,46.54000092
7/17/2017,94.06,4566.739368,4419.089605,46.02,1.870181475,46.54000092,46.02000046
7/18/2017,94.12,4567.188775,4419.167984,46.4,1.873767326,46.02000046,46.40000153
7/19/2017,94.18,4567.638182,4419.246364,47.12,1.877353177,46.40000153,47.11999893
7/20/2017,94.24,4568.087589,4419.324743,46.79,1.880939028,47.11999893,46.79000092
7/21/2017,94.3,4568.536996,4419.403123,45.77,1.884524879,46.79000092,45.77000046
7/24/2017,94.52,4568.986403,4419.481502,46.34,1.88811073,45.77000046,46.34000015
7/25/2017,94.74,4569.43581,4419.559881,47.89,1.891696581,46.34000015,47.88999939
7/26/2017,94.96,4569.885217,4419.638261,48.75,1.895282432,47.88999939,48.75
7/27/2017,95.18,4570.334625,4419.71664,49.04,1.898868283,48.75,49.04000092
7/28/2017,95.4,4570.784032,4419.79502,49.71,1.902454134,49.04000092,49.70999908
7/31/2017,95.58,4571.233439,4419.873399,50.17,1.906039985,49.70999908,50.16999817
8/1/2017,95.76,4571.682846,4419.951779,49.16,1.909625836,50.16999817,49.15999985
8/2/2017,95.94,4572.132253,4420.030158,49.59,1.913211687,49.15999985,49.59000015
8/3/2017,96.12,4572.58166,4420.108538,49.03,1.916797538,49.59000015,49.02999878
8/4/2017,96.3,4573.031067,4420.186917,49.58,1.920383389,49.02999878,49.58000183
8/7/2017,96.26,4573.480474,4420.265296,49.39,1.92396924,49.58000183,49.38999939
8/8/2017,96.22,4573.929881,4420.343676,49.17,1.927555091,49.38999939,49.16999817
8/9/2017,96.18,4574.379289,4420.422055,49.56,1.931140942,49.16999817,49.56000137
8/10/2017,96.14,4574.828696,4420.500435,48.59,1.934726792,49.56000137,48.59000015
8/11/2017,96.1,4575.278103,4420.578814,48.82,1.938312643,48.59000015,48.81999969
8/14/2017,95.96,4575.72751,4420.657194,47.59,1.941898494,48.81999969,47.59000015
8/15/2017,95.82,4576.176917,4420.735573,47.55,1.945484345,47.59000015,47.54999924
8/16/2017,95.68,4576.626324,4420.813953,46.78,1.949070196,47.54999924,46.77999878
8/17/2017,95.54,4577.075731,4420.892332,47.09,1.952656047,46.77999878,47.09000015
8/18/2017,95.4,4577.525138,4420.970711,48.51,1.956241898,47.09000015,48.50999832
8/21/2017,95.64,4577.974545,4421.049091,47.37,1.959827749,48.50999832,47.36999893
8/22/2017,95.88,4578.423953,4421.12747,47.64,1.9634136,47.36999893,47.63999939
8/23/2017,96.12,4578.87336,4421.20585,48.41,1.966999451,47.63999939,48.40999985
8/24/2017,96.36,4579.322767,4421.284229,47.43,1.970585302,48.40999985,47.43000031
8/25/2017,96.6,4579.772174,4421.362609,47.87,1.974171153,47.43000031,47.86999893
8/28/2017,93.22,4580.221581,4421.440988,46.57,1.977757004,47.86999893,46.56999969
8/29/2017,89.84,4580.670988,4421.519368,46.44,1.981342855,46.56999969,46.43999863
8/30/2017,86.46,4581.120395,4421.597747,45.96,1.984928706,46.43999863,45.95999908
8/31/2017,83.08,4581.569802,4421.676126,47.23,1.988514557,45.95999908,47.22999954
9/1/2017,79.7,4582.019209,4421.754506,47.29,1.992100408,47.22999954,47.29000092
9/5/2017,79.2,4582.468617,4421.832885,48.66,1.995686259,47.29000092,48.65999985
9/6/2017,78.7,4582.918024,4421.911265,49.16,1.999272109,48.65999985,49.15999985
9/7/2017,78.2,4583.367431,4421.989644,49.09,2.00285796,49.15999985,49.09000015
9/8/2017,77.7,4583.816838,4422.068024,47.48,2.006443811,49.09000015,47.47999954
9/11/2017,78.8,4584.266245,4422.146403,48.07,2.010029662,47.47999954,48.06999969
9/12/2017,79.9,4584.715652,4422.224783,48.23,2.013615513,48.06999969,48.22999954
9/13/2017,81,4585.165059,4422.303162,49.3,2.017201364,48.22999954,49.29999924
9/14/2017,82.1,4585.614466,4422.381542,49.89,2.020787215,49.29999924,49.88999939
9/15/2017,83.2,4586.063874,4422.459921,49.89,2.024373066,49.88999939,49.88999939
9/18/2017,84.28,4586.513281,4422.5383,49.91,2.027958917,49.88999939,49.90999985
9/19/2017,85.36,4586.962688,4422.61668,49.48,2.031544768,49.90999985,49.47999954
9/20/2017,86.44,4587.412095,4422.695059,50.41,2.035130619,49.47999954,50.40999985
9/21/2017,87.52,4587.861502,4422.773439,50.55,2.03871647,50.40999985,50.54999924
9/22/2017,88.6,4588.310909,4422.851818,50.66,2.042302321,50.54999924,50.65999985
9/25/2017,88.5,4588.760316,4422.930198,52.22,2.045888172,50.65999985,52.22000122
9/26/2017,88.4,4589.209723,4423.008577,51.88,2.049474023,52.22000122,51.88000107
9/27/2017,88.3,4589.65913,4423.086957,52.14,2.053059874,51.88000107,52.13999939
9/28/2017,88.2,4590.108538,4423.165336,51.56,2.056645725,52.13999939,51.56000137
9/29/2017,88.1,4590.557945,4423.243715,51.67,2.060231576,51.56000137,51.66999817
10/2/2017,88.32,4591.007352,4423.322095,50.58,2.063817426,51.66999817,50.58000183
10/3/2017,88.54,4591.456759,4423.400474,50.42,2.067403277,50.58000183,50.41999817
10/4/2017,88.76,4591.906166,4423.478854,49.98,2.070989128,50.41999817,49.97999954
10/5/2017,88.98,4592.355573,4423.557233,50.79,2.074574979,49.97999954,50.79000092
10/6/2017,89.2,4592.80498,4423.635613,49.29,2.07816083,50.79000092,49.29000092
10/9/2017,88.26,4593.254387,4423.713992,50.105,2.081746681,49.29000092,49.58000183
10/10/2017,87.32,4593.703794,4423.792372,50.92,2.085332532,49.58000183,50.91999817
10/11/2017,86.38,4594.153202,4423.870751,51.3,2.088918383,50.91999817,51.29999924
10/12/2017,85.44,4594.602609,4423.94913,50.6,2.092504234,51.29999924,50.59999847
10/13/2017,84.5,4595.052016,4424.02751,51.45,2.096090085,50.59999847,51.45000076
10/16/2017,85.16,4595.501423,4424.105889,51.87,2.099675936,51.45000076,51.86999893
10/17/2017,85.82,4595.95083,4424.184269,51.88,2.103261787,51.86999893,51.88000107
10/18/2017,86.48,4596.400237,4424.262648,52.04,2.106847638,51.88000107,52.04000092
10/19/2017,87.14,4596.849644,4424.341028,51.29,2.110433489,52.04000092,51.29000092
10/20/2017,87.8,4597.299051,4424.419407,51.47,2.11401934,51.29000092,51.47000122
10/23/2017,87.86,4597.748458,4424.497787,51.9,2.117605191,51.47000122,51.90000153
10/24/2017,87.92,4598.197866,4424.576166,52.47,2.121191042,51.90000153,52.47000122
10/25/2017,87.98,4598.647273,4424.654545,52.18,2.124776893,52.47000122,52.18000031
10/26/2017,88.04,4599.09668,4424.732925,52.64,2.128362743,52.18000031,52.63999939
10/27/2017,88.1,4599.546087,4424.811304,53.9,2.131948594,52.63999939,53.90000153
10/30/2017,88.4,4599.995494,4424.889684,54.15,2.135534445,53.90000153,54.15000153
10/31/2017,88.7,4600.444901,4424.968063,54.38,2.139120296,54.15000153,54.38000107
11/1/2017,89,4600.894308,4425.046443,54.3,2.142706147,54.38000107,54.29999924
11/2/2017,89.3,4601.343715,4425.124822,54.54,2.146291998,54.29999924,54.54000092
11/3/2017,89.6,4601.793123,4425.203202,55.64,2.149877849,54.54000092,55.63999939
11/6/2017,89.88,4602.24253,4425.281581,57.35,2.1534637,55.63999939,57.34999847
11/7/2017,90.16,4602.691937,4425.35996,57.2,2.157049551,57.34999847,57.20000076
11/8/2017,90.44,4603.141344,4425.43834,56.81,2.160635402,57.20000076,56.81000137
11/9/2017,90.72,4603.590751,4425.516719,57.17,2.164221253,56.81000137,57.16999817
11/10/2017,91,4604.040158,4425.595099,56.965,2.167807104,57.16999817,56.74000168
11/13/2017,91.06,4604.489565,4425.673478,56.76,2.171392955,56.74000168,56.75999832
11/14/2017,91.12,4604.938972,4425.751858,55.7,2.174978806,56.75999832,55.70000076
11/15/2017,91.18,4605.388379,4425.830237,55.33,2.178564657,55.70000076,55.33000183
11/16/2017,91.24,4605.837787,4425.908617,55.14,2.182150508,55.33000183,55.13999939
11/17/2017,91.3,4606.287194,4425.986996,56.55,2.185736359,55.13999939,56.54999924
11/20/2017,91.625,4606.736601,4426.065375,56.09,2.18932221,56.54999924,56.09000015
11/21/2017,91.95,4607.186008,4426.143755,56.83,2.19290806,56.09000015,56.83000183
11/22/2017,92.275,4607.635415,4426.222134,58.02,2.196493911,56.83000183,58.02000046
11/24/2017,92.6,4608.084822,4426.300514,58.065,2.200079762,58.02000046,58.95000076
11/27/2017,92.84,4608.534229,4426.378893,58.11,2.203665613,58.95000076,58.11000061
11/28/2017,93.08,4608.983636,4426.457273,57.99,2.207251464,58.11000061,57.99000168
11/29/2017,93.32,4609.433043,4426.535652,57.3,2.210837315,57.99000168,57.29999924
11/30/2017,93.56,4609.882451,4426.614032,57.4,2.214423166,57.29999924,57.40000153
12/1/2017,93.8,4610.331858,4426.692411,58.36,2.218009017,57.40000153,58.36000061
12/4/2017,93.72,4610.781265,4426.770791,57.47,2.221594868,58.36000061,57.47000122
12/5/2017,93.64,4611.230672,4426.84917,57.62,2.225180719,57.47000122,57.61999893
12/6/2017,93.56,4611.680079,4426.927549,55.96,2.22876657,57.61999893,55.95999908
12/7/2017,93.48,4612.129486,4427.005929,56.69,2.232352421,55.95999908,56.68999863
12/8/2017,93.4,4612.578893,4427.084308,57.36,2.235938272,56.68999863,57.36000061
12/11/2017,93.54,4613.0283,4427.162688,57.99,2.239524123,57.36000061,57.99000168
12/12/2017,93.68,4613.477708,4427.241067,57.14,2.243109974,57.99000168,57.13999939
12/13/2017,93.82,4613.927115,4427.319447,56.6,2.246695825,57.13999939,56.59999847
12/14/2017,93.96,4614.376522,4427.397826,57.04,2.250281676,56.59999847,57.04000092
12/15/2017,94.1,4614.825929,4427.476206,57.3,2.253867527,57.04000092,57.29999924
12/18/2017,94.42,4615.275336,4427.554585,57.16,2.257453377,57.29999924,57.15999985
12/19/2017,94.74,4615.724743,4427.632964,57.46,2.261039228,57.15999985,57.45999908
12/20/2017,95.06,4616.17415,4427.711344,58.09,2.264625079,57.45999908,58.09000015
12/21/2017,95.38,4616.623557,4427.789723,58.36,2.26821093,58.09000015,58.36000061
12/22/2017,95.7,4617.072964,4427.868103,58.47,2.271796781,58.36000061,58.47000122
12/26/2017,95.95,4617.522372,4427.946482,59.97,2.275382632,58.47000122,59.97000122
12/27/2017,96.2,4617.971779,4428.024862,59.64,2.278968483,59.97000122,59.63999939
12/28/2017,96.45,4618.421186,4428.103241,59.84,2.282554334,59.63999939,59.84000015
12/29/2017,96.7,4618.870593,4428.181621,60.42,2.286140185,59.84000015,60.41999817
1/1/2018,96.42,4619.32,4428.26,60.42,2.289726036,60.12999916,60.39499855
1/2/2018,96.14,4619.31272,4428.365709,60.37,2.290527648,60.41999817,60.36999893
1/3/2018,95.86,4619.305441,4428.471418,61.63,2.29132926,60.36999893,61.63000107
1/4/2018,95.58,4619.298161,4428.577126,62.01,2.292130871,61.63000107,62.00999832
1/5/2018,95.3,4619.290881,4428.682835,61.44,2.292932483,62.00999832,61.43999863
1/8/2018,94.84,4619.283602,4428.788544,61.73,2.293734095,61.43999863,61.72999954
1/9/2018,94.38,4619.276322,4428.894253,62.96,2.294535707,61.72999954,62.95999908
1/10/2018,93.92,4619.269042,4428.999962,63.57,2.295337319,62.95999908,63.56999969
1/11/2018,93.46,4619.261762,4429.10567,63.8,2.29613893,63.56999969,63.79999924
1/12/2018,93,4619.254483,4429.211379,64.3,2.296940542,63.79999924,64.30000305
1/15/2018,92.58,4619.247203,4429.317088,64.3,2.297742154,64.05000114,64.0150013
1/16/2018,92.16,4619.239923,4429.422797,63.73,2.298543766,64.30000305,63.72999954
1/17/2018,91.74,4619.232644,4429.528506,63.97,2.299345378,63.72999954,63.97000122
1/18/2018,91.32,4619.225364,4429.634215,63.95,2.300146989,63.97000122,63.95000076
1/19/2018,90.9,4619.218084,4429.739923,63.37,2.300948601,63.95000076,63.36999893
1/22/2018,90.34,4619.210805,4429.845632,63.49,2.301750213,63.36999893,63.49000168
1/23/2018,89.78,4619.203525,4429.951341,64.47,2.302551825,63.49000168,64.47000122
1/24/2018,89.22,4619.196245,4430.05705,65.61,2.303353436,64.47000122,65.61000061
1/25/2018,88.66,4619.188966,4430.162759,65.51,2.304155048,65.61000061,65.51000214
1/26/2018,88.1,4619.181686,4430.268467,66.14,2.30495666,65.51000214,66.13999939
1/29/2018,88.98,4619.174406,4430.374176,65.56,2.305758272,66.13999939,65.55999756
1/30/2018,89.86,4619.167126,4430.479885,64.5,2.306559884,65.55999756,64.5
1/31/2018,90.74,4619.159847,4430.585594,64.73,2.307361495,64.5,64.73000336
2/1/2018,91.62,4619.152567,4430.691303,65.8,2.308163107,64.73000336,65.80000305
2/2/2018,92.5,4619.145287,4430.797011,65.45,2.308964719,65.80000305,65.44999695
2/5/2018,91.96,4619.138008,4430.90272,64.15,2.309766331,65.44999695,64.15000153
2/6/2018,91.42,4619.130728,4431.008429,63.39,2.310567943,64.15000153,63.38999939
2/7/2018,90.88,4619.123448,4431.114138,61.79,2.311369554,63.38999939,61.79000092
2/8/2018,90.34,4619.116169,4431.219847,61.15,2.312171166,61.79000092,61.15000153
2/9/2018,89.8,4619.108889,4431.325556,59.2,2.312972778,61.15000153,59.20000076
2/12/2018,89.46,4619.101609,4431.431264,59.29,2.31377439,59.20000076,59.29000092
2/13/2018,89.12,4619.09433,4431.536973,59.19,2.314576002,59.29000092,59.18999863
2/14/2018,88.78,4619.08705,4431.642682,60.6,2.315377613,59.18999863,60.59999847
2/15/2018,88.44,4619.07977,4431.748391,61.34,2.316179225,60.59999847,61.34000015
2/16/2018,88.1,4619.07249,4431.8541,61.68,2.316980837,61.34000015,61.68000031
2/19/2018,88.04,4619.065211,4431.959808,61.68,2.317782449,61.51000023,61.79000092
2/20/2018,87.98,4619.057931,4432.065517,61.9,2.318584061,61.68000031,61.90000153
2/21/2018,87.92,4619.050651,4432.171226,61.68,2.319385672,61.90000153,61.68000031
2/22/2018,87.86,4619.043372,4432.276935,62.77,2.320187284,61.68000031,62.77000046
2/23/2018,87.8,4619.036092,4432.382644,63.55,2.320988896,62.77000046,63.54999924
2/26/2018,87.84,4619.028812,4432.488352,63.91,2.321790508,63.54999924,63.90999985
2/27/2018,87.88,4619.021533,4432.594061,63.01,2.32259212,63.90999985,63.00999832
2/28/2018,87.92,4619.014253,4432.69977,61.64,2.323393731,63.00999832,61.63999939
3/1/2018,87.96,4619.006973,4432.805479,60.99,2.324195343,61.63999939,60.99000168
3/2/2018,88,4618.999693,4432.911188,61.25,2.324996955,60.99000168,61.25
3/5/2018,88.4,4618.992414,4433.016897,62.57,2.325798567,61.25,62.56999969
3/6/2018,88.8,4618.985134,4433.122605,62.6,2.326600178,62.56999969,62.59999847
3/7/2018,89.2,4618.977854,4433.228314,61.15,2.32740179,62.59999847,61.15000153
3/8/2018,89.6,4618.970575,4433.334023,60.12,2.328203402,61.15000153,60.11999893
3/9/2018,90,4618.963295,4433.439732,62.04,2.329005014,60.11999893,62.04000092
3/12/2018,90.34,4618.956015,4433.545441,61.36,2.329806626,62.04000092,61.36000061
3/13/2018,90.68,4618.948736,4433.651149,60.71,2.330608237,61.36000061,60.70999908
3/14/2018,91.02,4618.941456,4433.756858,60.96,2.331409849,60.70999908,60.95999908
